timestamp,sensor_id,value,unit
2025-05-14T16:24:04.735160,T1,20.25,°C
2025-05-14T16:24:04.736992,H1,51.88,%
2025-05-14T16:24:04.737189,L1,4995.45,lx
2025-05-14T16:24:04.737364,network,553.00,bytes_sent
2025-05-14T16:24:04.737705,network,1.00,ack_received
2025-05-14T16:24:05.108852,network,0.00,connection_closed
2025-05-14T16:23:58.732074,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:23:58.732221,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:24:00.733108,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:24:00.733127,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:24:02.733813,server,554.00,data_received_from_127.0.0.1:36270
2025-05-14T16:24:02.733848,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:24:04.737782,server,553.00,data_received_from_127.0.0.1:36270
2025-05-14T16:24:04.737800,server,1.00,ack_sent_to_127.0.0.1:36270
2025-05-14T16:29:37.751176,server,0.00,server_stopped
2025-05-14T16:29:37.751252,server,0.00,server_stopped
2025-05-14T16:29:45.784257,network,1.00,connection
2025-05-14T16:29:45.784371,T1,21.17,°C
2025-05-14T16:29:45.784428,H1,62.44,%
2025-05-14T16:29:45.784462,P1,1008.37,hPa
2025-05-14T16:29:45.784497,L1,5187.46,lx
2025-05-14T16:29:45.784700,network,555.00,bytes_sent
2025-05-14T16:29:45.785886,network,1.00,ack_received
2025-05-14T16:29:47.786165,T1,21.40,°C
2025-05-14T16:29:47.786251,H1,49.19,%
2025-05-14T16:29:47.786530,L1,5032.45,lx
2025-05-14T16:29:47.787341,network,555.00,bytes_sent
2025-05-14T16:29:47.788576,network,1.00,ack_received
2025-05-14T16:29:49.475747,network,0.00,connection_closed
2025-05-14T16:29:41.400744,server,1.00,started_on_port_5000
2025-05-14T16:29:45.784393,server,1.00,connection_from_127.0.0.1:47542
2025-05-14T16:29:45.785684,server,555.00,data_received_from_127.0.0.1:47542
2025-05-14T16:29:45.785718,server,1.00,ack_sent_to_127.0.0.1:47542
2025-05-14T16:29:47.788247,server,555.00,data_received_from_127.0.0.1:47542
2025-05-14T16:29:47.788283,server,1.00,ack_sent_to_127.0.0.1:47542
2025-05-14T16:29:52.129676,server,0.00,server_stopped
2025-05-14T16:29:52.129802,server,0.00,server_stopped
2025-05-14T16:44:41.120117,network,0.00,connection_error: [Errno 111] Connection refused
2025-05-14T16:44:51.534783,network,1.00,connection
2025-05-14T16:44:51.534868,T1,20.08,°C
2025-05-14T16:44:51.534916,H1,40.67,%
2025-05-14T16:44:51.534959,P1,1016.67,hPa
2025-05-14T16:44:51.534992,L1,5178.59,lx
2025-05-14T16:44:51.535154,network,554.00,bytes_sent
2025-05-14T16:44:51.535546,network,1.00,ack_received
2025-05-14T16:44:53.535761,T1,18.96,°C
2025-05-14T16:44:53.535831,H1,57.18,%
2025-05-14T16:44:53.535884,L1,5053.54,lx
2025-05-14T16:44:53.536329,network,555.00,bytes_sent
2025-05-14T16:44:53.536805,network,1.00,ack_received
2025-05-14T16:44:55.537164,T1,20.43,°C
2025-05-14T16:44:55.537216,H1,37.26,%
2025-05-14T16:44:55.537235,P1,1010.77,hPa
2025-05-14T16:44:55.537260,L1,5198.26,lx
2025-05-14T16:44:55.537369,network,553.00,bytes_sent
2025-05-14T16:44:55.537623,network,1.00,ack_received
2025-05-14T16:44:55.945879,network,0.00,connection_closed
2025-05-14T16:44:49.432391,server,1.00,started_on_port_5000
2025-05-14T16:44:51.534915,server,1.00,connection_from_127.0.0.1:52032
2025-05-14T16:44:51.535540,server,554.00,data_received_from_127.0.0.1:52032
2025-05-14T16:44:51.535565,server,1.00,ack_sent_to_127.0.0.1:52032
2025-05-14T16:44:53.536787,server,555.00,data_received_from_127.0.0.1:52032
2025-05-14T16:44:53.536810,server,1.00,ack_sent_to_127.0.0.1:52032
2025-05-14T16:44:55.537610,server,553.00,data_received_from_127.0.0.1:52032
2025-05-14T16:44:55.537628,server,1.00,ack_sent_to_127.0.0.1:52032
2025-05-14T16:45:15.185889,server,0.00,server_stopped
2025-05-14T16:45:15.185961,server,0.00,server_stopped
